113.40,-0.13
113.50,-0.12
113.60,-0.11
113.70,-0.10
113.80,-0.09
113.90,-0.08
114.00,-0.06
114.10,-0.05
114.20,-0.04
114.30,-0.03
114.40,-0.02
114.50,-0.01
114.60,0.00
114.70,0.01
114.80,0.02
114.90,0.03
115.00,0.04
115.10,0.06
115.20,0.07
115.30,0.08
115.40,0.09
115.50,0.10
115.60,0.11
115.70,0.12
115.80,0.13
115.90,0.14
116.00,0.15
116.10,0.16
116.20,0.18
116.30,0.19
116.40,0.20
116.50,0.21
116.60,0.22
116.70,0.23
116.80,0.24
116.90,0.25
117.00,0.26
117.10,0.27
117.20,0.28
117.30,0.29
117.40,0.30
117.50,0.31
117.60,0.32
117.70,0.33
117.80,0.34
117.90,0.35
118.00,0.37
118.10,0.38
118.20,0.39
118.30,0.40
118.40,0.41
118.50,0.42
118.60,0.43
118.70,0.44
118.80,0.45
118.90,0.46
119.00,0.46
119.10,0.47
119.20,0.48
119.30,0.49
119.40,0.50
119.50,0.51
119.60,0.52
119.70,0.53
119.80,0.54
119.90,0.55
120.00,0.56
120.10,0.57
120.20,0.58
120.30,0.59
120.40,0.59
120.50,0.60
120.60,0.61
120.70,0.62
120.80,0.63
120.90,0.64
121.00,0.65
121.10,0.65
121.20,0.66
121.30,0.67
121.40,0.68
121.50,0.69
121.60,0.70
121.70,0.70
121.80,0.71
121.90,0.72
122.00,0.73
122.10,0.73
122.20,0.74
122.30,0.75
122.40,0.76
122.50,0.76
122.60,0.77
122.70,0.78
122.80,0.78
122.90,0.79
123.00,0.80
123.10,0.80
123.20,0.81
123.30,0.82
123.40,0.82
123.50,0.83
123.60,0.83
123.70,0.84
123.80,0.85
123.90,0.85
124.00,0.86
124.10,0.86
124.20,0.87
124.30,0.87
124.40,0.88
124.50,0.89
124.60,0.89
124.70,0.90
124.80,0.90
124.90,0.90
125.00,0.91
125.10,0.91
125.20,0.92
125.30,0.92
125.40,0.93
125.50,0.93
125.60,0.93
125.70,0.94
125.80,0.94
125.90,0.95
126.00,0.95
126.10,0.95
126.20,0.96
126.30,0.96
126.40,0.96
126.50,0.97
126.60,0.97
126.70,0.97
126.80,0.97
126.90,0.98
127.00,0.98
127.10,0.98
127.20,0.98
127.30,0.98
127.40,0.99
127.50,0.99
127.60,0.99
127.70,0.99
127.80,0.99
127.90,0.99
128.00,0.99
128.10,1.00
128.20,1.00
128.30,1.00
128.40,1.00
128.50,1.00
128.60,1.00
128.70,1.00
128.80,1.00
128.90,1.00
129.00,1.00
129.10,1.00
129.20,1.00
129.30,1.00
129.40,1.00
129.50,1.00
129.60,1.00
129.70,1.00
129.80,1.00
129.90,0.99
130.00,0.99
130.10,0.99
130.20,0.99
130.30,0.99
130.40,0.99
130.50,0.98
130.60,0.98
130.70,0.98
130.80,0.98
130.90,0.98
131.00,0.97
131.10,0.97
131.20,0.97
131.30,0.97
131.40,0.96
131.50,0.96
131.60,0.96
131.70,0.95
131.80,0.95
131.90,0.95
132.00,0.94
132.10,0.94
132.20,0.94
132.30,0.93
132.40,0.93
132.50,0.92
132.60,0.92
132.70,0.92
132.80,0.91
132.90,0.91
133.00,0.90
133.10,0.90
133.20,0.89
133.30,0.89
133.40,0.88
133.50,0.88
133.60,0.87
133.70,0.87
133.80,0.86
133.90,0.85
134.00,0.85
134.10,0.84
134.20,0.84
134.30,0.83
134.40,0.82
134.50,0.82
134.60,0.81
134.70,0.81
134.80,0.80
134.90,0.79
135.00,0.79
135.10,0.78
135.20,0.77
135.30,0.76
135.40,0.76
135.50,0.75
135.60,0.74
135.70,0.74
135.80,0.73
135.90,0.72
136.00,0.71
136.10,0.71
136.20,0.70
136.30,0.69
136.40,0.68
136.50,0.67
136.60,0.67
136.70,0.66
136.80,0.65
136.90,0.64
137.00,0.63
137.10,0.62
137.20,0.61
137.30,0.61
137.40,0.60
137.50,0.59
137.60,0.58
137.70,0.57
137.80,0.56
137.90,0.55
138.00,0.54
138.10,0.53
138.20,0.52
138.30,0.52
138.40,0.51
138.50,0.50
138.60,0.49
138.70,0.48
138.80,0.47
138.90,0.46
139.00,0.45
139.10,0.44
139.20,0.43
139.30,0.42
139.40,0.41
139.50,0.40
139.60,0.39
139.70,0.38
139.80,0.37
139.90,0.36
140.00,0.35
140.10,0.34
140.20,0.33
140.30,0.32
140.40,0.31
140.50,0.30
140.60,0.29
140.70,0.27
140.80,0.26
140.90,0.25
141.00,0.24
141.10,0.23
141.20,0.22
141.30,0.21
141.40,0.20
141.50,0.19
141.60,0.18
141.70,0.17
141.80,0.16
141.90,0.15
142.00,0.14
142.10,0.12
142.20,0.11
142.30,0.10
142.40,0.09
142.50,0.08
142.60,0.07
142.70,0.06
142.80,0.05
142.90,0.04
143.00,0.03
143.10,0.02
143.20,0.00
143.30,-0.01
143.40,-0.02
143.50,-0.03
143.60,-0.04
143.70,-0.05
143.80,-0.06
143.90,-0.07
144.00,-0.08
144.10,-0.09
144.20,-0.11
144.30,-0.12
144.40,-0.13
144.50,-0.14
144.60,-0.15
144.70,-0.16
144.80,-0.17
144.90,-0.18
145.00,-0.19
145.10,-0.20
145.20,-0.21
145.30,-0.22
145.40,-0.23
145.50,-0.25
145.60,-0.26
145.70,-0.27
145.80,-0.28
145.90,-0.29
146.00,-0.30
146.10,-0.31
146.20,-0.32
146.30,-0.33
146.40,-0.34
146.50,-0.35
146.60,-0.36
146.70,-0.37
146.80,-0.38
146.90,-0.39
147.00,-0.40
147.10,-0.41
147.20,-0.42
147.30,-0.43
147.40,-0.44
147.50,-0.45
147.60,-0.46
147.70,-0.47
147.80,-0.48
147.90,-0.49
148.00,-0.50
148.10,-0.51
148.20,-0.52
148.30,-0.53
148.40,-0.54
148.50,-0.55
148.60,-0.55
148.70,-0.56
148.80,-0.57
148.90,-0.58
149.00,-0.59
149.10,-0.60
149.20,-0.61
149.30,-0.62
149.40,-0.63
149.50,-0.63
149.60,-0.64
149.70,-0.65
149.80,-0.66
149.90,-0.67
150.00,-0.68
150.10,-0.68
150.20,-0.69
150.30,-0.70
150.40,-0.71
150.50,-0.71
150.60,-0.72
150.70,-0.73
150.80,-0.74
150.90,-0.74
151.00,-0.75
151.10,-0.76
151.20,-0.77
151.30,-0.77
151.40,-0.78
151.50,-0.79
151.60,-0.79
151.70,-0.80
151.80,-0.81
151.90,-0.81
152.00,-0.82
152.10,-0.83
152.20,-0.83
152.30,-0.84
152.40,-0.84
152.50,-0.85
152.60,-0.86
152.70,-0.86
152.80,-0.87
152.90,-0.87
153.00,-0.88
153.10,-0.88
153.20,-0.89
153.30,-0.89
153.40,-0.90
153.50,-0.90
153.60,-0.91
153.70,-0.91
153.80,-0.92
153.90,-0.92
154.00,-0.92
154.10,-0.93
154.20,-0.93
154.30,-0.94
154.40,-0.94
154.50,-0.94
154.60,-0.95
154.70,-0.95
154.80,-0.95
154.90,-0.96
155.00,-0.96
155.10,-0.96
155.20,-0.97
155.30,-0.97
155.40,-0.97
155.50,-0.97
155.60,-0.98
155.70,-0.98
155.80,-0.98
155.90,-0.98
156.00,-0.99
156.10,-0.99
156.20,-0.99
156.30,-0.99
156.40,-0.99
156.50,-0.99
156.60,-0.99
156.70,-1.00
156.80,-1.00
156.90,-1.00
157.00,-1.00
157.10,-1.00
157.20,-1.00
157.30,-1.00
157.40,-1.00
157.50,-1.00
157.60,-1.00
157.70,-1.00
157.80,-1.00
157.90,-1.00
158.00,-1.00
158.10,-1.00
158.20,-1.00
158.30,-1.00
158.40,-1.00
158.50,-0.99
158.60,-0.99
158.70,-0.99
158.80,-0.99
158.90,-0.99
159.00,-0.99
159.10,-0.99
159.20,-0.98
159.30,-0.98
159.40,-0.98
159.50,-0.98
159.60,-0.98
159.70,-0.97
159.80,-0.97
159.90,-0.97
160.00,-0.96
160.10,-0.96
160.20,-0.96
160.30,-0.96
160.40,-0.95
160.50,-0.95
160.60,-0.95
160.70,-0.94
160.80,-0.94
160.90,-0.93
161.00,-0.93
161.10,-0.93
161.20,-0.92
161.30,-0.92
161.40,-0.91
161.50,-0.91
161.60,-0.90
161.70,-0.90
161.80,-0.89
161.90,-0.89
162.00,-0.88
162.10,-0.88
162.20,-0.87
162.30,-0.87
162.40,-0.86
162.50,-0.86
162.60,-0.85
162.70,-0.85
162.80,-0.84
162.90,-0.83
163.00,-0.83
163.10,-0.82
163.20,-0.81
163.30,-0.81
163.40,-0.80
163.50,-0.80
163.60,-0.79
163.70,-0.78
163.80,-0.78
163.90,-0.77
164.00,-0.76
164.10,-0.75
164.20,-0.75
164.30,-0.74
164.40,-0.73
164.50,-0.72
164.60,-0.72
164.70,-0.71
164.80,-0.70
164.90,-0.69
165.00,-0.69
165.10,-0.68
165.20,-0.67
165.30,-0.66
165.40,-0.65
165.50,-0.64
165.60,-0.64
165.70,-0.63
165.80,-0.62
165.90,-0.61
166.00,-0.60
166.10,-0.59
166.20,-0.58
166.30,-0.58
166.40,-0.57
166.50,-0.56
166.60,-0.55
166.70,-0.54
166.80,-0.53
166.90,-0.52
167.00,-0.51
167.10,-0.50
167.20,-0.49
167.30,-0.48
167.40,-0.47
167.50,-0.46
167.60,-0.45
167.70,-0.44
167.80,-0.43
167.90,-0.42
168.00,-0.41
168.10,-0.40
168.20,-0.39
168.30,-0.38
168.40,-0.37
168.50,-0.36
168.60,-0.35
168.70,-0.34
168.80,-0.33
168.90,-0.32
169.00,-0.31
169.10,-0.30
169.20,-0.29
169.30,-0.28
169.40,-0.27
169.50,-0.26
169.60,-0.25
169.70,-0.24
169.80,-0.23
169.90,-0.22
170.00,-0.21
170.10,-0.19
170.20,-0.18
170.30,-0.17
170.40,-0.16
170.50,-0.15
170.60,-0.14
170.70,-0.13
170.80,-0.12
170.90,-0.11
171.00,-0.10
171.10,-0.09
171.20,-0.08
171.30,-0.06
171.40,-0.05
171.50,-0.04
171.60,-0.03
171.70,-0.02
171.80,-0.01
171.90,0.00
172.00,0.01
172.10,0.02
172.20,0.03
172.30,0.05
172.40,0.06
172.50,0.07
172.60,0.08
172.70,0.09
172.80,0.10
172.90,0.11
173.00,0.12
173.10,0.13
173.20,0.14
173.30,0.15
173.40,0.17
173.50,0.18
173.60,0.19
173.70,0.20
173.80,0.21
173.90,0.22
174.00,0.23
174.10,0.24
174.20,0.25
174.30,0.26
174.40,0.27
174.50,0.28
174.60,0.29
174.70,0.30
174.80,0.31
174.90,0.32
175.00,0.33
175.10,0.35
175.20,0.36
175.30,0.37
175.40,0.38
175.50,0.39
175.60,0.40
175.70,0.41
175.80,0.42
175.90,0.43
176.00,0.44
176.10,0.45
176.20,0.46
176.30,0.47
176.40,0.47
176.50,0.48
176.60,0.49
176.70,0.50
176.80,0.51
176.90,0.52
177.00,0.53
177.10,0.54
177.20,0.55
177.30,0.56
177.40,0.57
177.50,0.58
177.60,0.59
177.70,0.60
177.80,0.60
177.90,0.61
178.00,0.62
178.10,0.63
178.20,0.64
178.30,0.65
178.40,0.66
178.50,0.66
178.60,0.67
178.70,0.68
178.80,0.69
178.90,0.70
179.00,0.70
179.10,0.71
179.20,0.72
179.30,0.73
179.40,0.73
179.50,0.74
179.60,0.75
179.70,0.76
179.80,0.76
179.90,0.77
180.00,0.78
180.10,0.78
180.20,0.79
180.30,0.80
180.40,0.80
180.50,0.81
180.60,0.82
180.70,0.82
180.80,0.83
180.90,0.84
181.00,0.84
181.10,0.85
181.20,0.85
181.30,0.86
181.40,0.86
181.50,0.87
181.60,0.87
181.70,0.88
181.80,0.89
181.90,0.89
182.00,0.90
182.10,0.90
182.20,0.90
182.30,0.91
182.40,0.91
182.50,0.92
182.60,0.92
182.70,0.93
182.80,0.93
182.90,0.93
183.00,0.94
183.10,0.94
183.20,0.95
183.30,0.95
183.40,0.95
183.50,0.96
183.60,0.96
183.70,0.96
183.80,0.97
183.90,0.97
184.00,0.97
184.10,0.97
184.20,0.98
184.30,0.98
184.40,0.98
184.50,0.98
184.60,0.98
184.70,0.99
184.80,0.99
184.90,0.99
185.00,0.99
185.10,0.99
185.20,0.99
185.30,1.00
185.40,1.00
185.50,1.00
185.60,1.00
185.70,1.00
185.80,1.00
185.90,1.00
186.00,1.00
186.10,1.00
186.20,1.00
186.30,1.00
186.40,1.00
186.50,1.00
186.60,1.00
186.70,1.00
186.80,1.00
186.90,1.00
187.00,1.00
187.10,1.00
187.20,0.99
187.30,0.99
187.40,0.99
187.50,0.99
187.60,0.99
187.70,0.99
187.80,0.98
187.90,0.98
188.00,0.98
188.10,0.98
188.20,0.98
188.30,0.97
188.40,0.97
188.50,0.97
188.60,0.97
188.70,0.96
188.80,0.96
188.90,0.96
189.00,0.95
189.10,0.95
189.20,0.95
189.30,0.94
189.40,0.94
189.50,0.94
189.60,0.93
189.70,0.93
189.80,0.92
189.90,0.92
190.00,0.91
190.10,0.91
190.20,0.91
190.30,0.90
190.40,0.90
190.50,0.89
190.60,0.89
190.70,0.88
190.80,0.88
190.90,0.87
191.00,0.87
191.10,0.86
191.20,0.85
191.30,0.85
191.40,0.84
191.50,0.84
191.60,0.83
191.70,0.82
191.80,0.82
191.90,0.81
192.00,0.81
192.10,0.80
192.20,0.79
192.30,0.79
192.40,0.78
192.50,0.77
192.60,0.76
192.70,0.76
192.80,0.75
192.90,0.74
193.00,0.74
193.10,0.73
193.20,0.72
193.30,0.71
193.40,0.71
193.50,0.70
193.60,0.69
193.70,0.68
193.80,0.67
193.90,0.67
194.00,0.66
194.10,0.65
194.20,0.64
194.30,0.63
194.40,0.62
194.50,0.61
194.60,0.61
194.70,0.60
194.80,0.59
194.90,0.58
195.00,0.57
195.10,0.56
195.20,0.55
195.30,0.54
195.40,0.53
195.50,0.52
195.60,0.52
195.70,0.51
195.80,0.50
195.90,0.49
196.00,0.48
196.10,0.47
196.20,0.46
196.30,0.45
196.40,0.44
196.50,0.43
196.60,0.42
196.70,0.41
196.80,0.40
196.90,0.39
197.00,0.38
197.10,0.37
197.20,0.36
197.30,0.35
197.40,0.34
197.50,0.33
197.60,0.32
197.70,0.31
197.80,0.30
197.90,0.28
198.00,0.27
198.10,0.26
198.20,0.25
198.30,0.24
198.40,0.23
198.50,0.22
198.60,0.21
198.70,0.20
198.80,0.19
198.90,0.18
199.00,0.17
199.10,0.16
199.20,0.15
199.30,0.14
199.40,0.12
199.50,0.11
199.60,0.10
199.70,0.09
199.80,0.08
199.90,0.07
